"id_2026","redizo","kkov","zamereni","typ","nazev","obec","stav","id_2025_potvrzene","overil","zdroj_overeni","poznamka"
"600007545_64-41-L/51","600007545","64-41-L/51","","NAS","ŠKODA AUTO a.s., SOU strojírenské, o.z.","Mladá Boleslav","chybi_presna_shoda","","","",""
"600007553_79-41-K/41_vseobecne","600007553","79-41-K/41","všeobecné","GY4","Gymnázium Jiřího z Poděbrad","Poděbrady","chybi_presna_shoda","","","",""
"600007553_79-41-K/81_vseobecne","600007553","79-41-K/81","všeobecné","GY8","Gymnázium Jiřího z Poděbrad","Poděbrady","chybi_presna_shoda","","","",""
"600007561_78-42-M/08","600007561","78-42-M/08","","LYC","Hotelová škola","Poděbrady","chybi_presna_shoda","","","",""
"600007600_41-41-M/01","600007600","41-41-M/01","","SOS","SZeŠ a SOŠ","Poděbrady","chybi_presna_shoda","","","",""
"600007600_43-41-M/01","600007600","43-41-M/01","","SOS","SZeŠ a SOŠ","Poděbrady","chybi_presna_shoda","","","",""
"600007600_68-43-M/01","600007600","68-43-M/01","","SOS","SZeŠ a SOŠ","Poděbrady","chybi_presna_shoda","","","",""
"600007600_78-42-M/05","600007600","78-42-M/05","","LYC","SZeŠ a SOŠ","Poděbrady","chybi_presna_shoda","","","",""
"600007642_53-41-M/02","600007642","53-41-M/02","","SOS","SOŠ a SOU","Městec Králové","chybi_presna_shoda","","","",""
"600007642_64-41-L/51","600007642","64-41-L/51","","NAS","SOŠ a SOU","Městec Králové","chybi_presna_shoda","","","",""
"600007642_75-41-L/51","600007642","75-41-L/51","","NAS","SOŠ a SOU","Městec Králové","chybi_presna_shoda","","","",""
"600007685_65-41-L/51","600007685","65-41-L/51","","NAS","SOU společného stravování","Poděbrady","chybi_presna_shoda","","","",""
"600007707_23-41-M/01_Letecka_technika","600007707","23-41-M/01","Letecká technika ","SOS","SŠ letecké a výpočetní techniky","Odolena Voda","chybi_presna_shoda","","","",""
"600007782_75-41-M/01","600007782","75-41-M/01","","SOS","Střední odborná škola Čelákovice s.r.o.","Čelákovice","chybi_presna_shoda","","","",""
"600007901_64-41-L/51","600007901","64-41-L/51","","NAS","Střední odborné učiliště","Sedlčany","chybi_presna_shoda","","","",""
"600007944_23-43-L/51","600007944","23-43-L/51","","NAS","Střední odborné učiliště","Nové Strašecí","chybi_presna_shoda","","","",""
"600007987_41-41-M/01","600007987","41-41-M/01","","SOS","Masarykova obch. a zeměděl. akademie Rakovník, SOŠ","Rakovník","chybi_presna_shoda","","","",""
"600007987_41-43-M/02","600007987","41-43-M/02","","SOS","Masarykova obch. a zeměděl. akademie Rakovník, SOŠ","Rakovník","chybi_presna_shoda","","","",""
"600007995_79-41-K/41_vseobecne","600007995","79-41-K/41","všeobecné ","GY4","Gymnázium J. V. Jirsíka","České Budějovice","chybi_presna_shoda","","","",""
"600007995_79-41-K/81_vseobecne","600007995","79-41-K/81","všeobecné","GY8","Gymnázium J. V. Jirsíka","České Budějovice","chybi_presna_shoda","","","",""
"600008002_79-41-K/41_Prirodni_vedy_a_matematika_vseobecne","600008002","79-41-K/41","Přírodní vědy a matematika / všeobecné","GY4","Gymnázium","České Budějovice","chybi_presna_shoda","","","",""
"600008002_79-41-K/81_Vseobecne","600008002","79-41-K/81","Všeobecné","GY8","Gymnázium","České Budějovice","chybi_presna_shoda","","","",""
"600008029_79-41-K/81_vseobecne","600008029","79-41-K/81","všeobecné","GY8","Gymnázium","Týn nad Vltavou","chybi_presna_shoda","","","",""
"600008088_78-42-M/03","600008088","78-42-M/03","","LYC","Biskup. gymn. J.N.N., církevní ZŠ a ZUŠ","České Budějovice","chybi_presna_shoda","","","",""
"600008096_79-41-K/41_SVP_CAG_Ctyrlete_4G","600008096","79-41-K/41","ŠVP ČAG Čtyřleté (4G)","GY4","ČAG - gymnázium a základní škola s.r.o.","České Budějovice","chybi_presna_shoda","","","",""
"600008096_79-41-K/81_SVP_CAG_Osmilete_8G","600008096","79-41-K/81","ŠVP ČAG - Osmileté (8G)","GY8","ČAG - gymnázium a základní škola s.r.o.","České Budějovice","chybi_presna_shoda","","","",""
"600008100_79-41-K/41_ctyrlete","600008100","79-41-K/41","čtyřleté","GY4","České reálné gymnázium s.r.o.","České Budějovice","chybi_presna_shoda","","","",""
"600008100_79-41-K/81_osmilete","600008100","79-41-K/81","osmileté","GY8","České reálné gymnázium s.r.o.","České Budějovice","chybi_presna_shoda","","","",""
"600008118_68-42-M/01_Bezpecnostne_pravni_cinnost","600008118","68-42-M/01","Bezpečnostně právní činnost","SOS","SŠ informatiky a právních studií, z.ú.","České Budějovice","chybi_presna_shoda","","","",""
"600008185_36-47-M/01","600008185","36-47-M/01","","SOS","Střední průmyslová škola stavební","České Budějovice","kolize_katalogu","","","",""
"600008193_23-43-L/51_Provozni_technika","600008193","23-43-L/51","Provozní technika","NAS","VOŠ, SPŠ automobilní a technická","České Budějovice","chybi_presna_shoda","","","",""
"600008193_23-45-L/01_Mechanik_serizovac_mechatronik_Elektromechanik_pro_zarizeni_a_pristroje_L0_H","600008193","23-45-L/01","Mechanik seřizovač - mechatronik + Elektromechanik pro zařízení a přístroje (L0+H)","SOU","VOŠ, SPŠ automobilní a technická","České Budějovice","chybi_presna_shoda","","","",""
"600008193_39-41-L/51_Autotronik","600008193","39-41-L/51","Autotronik","NAS","VOŠ, SPŠ automobilní a technická","České Budějovice","chybi_presna_shoda","","","",""
"600008193_64-41-L/51_Dopravni_provoz","600008193","64-41-L/51","Dopravní provoz","NAS","VOŠ, SPŠ automobilní a technická","České Budějovice","chybi_presna_shoda","","","",""
"600008193_64-41-L/51_Podnikani","600008193","64-41-L/51","Podnikání","NAS","VOŠ, SPŠ automobilní a technická","České Budějovice","chybi_presna_shoda","","","",""
"600008266_18-20-M/01","600008266","18-20-M/01","","SOS","EDUCAnet - SŠ a ZŠ ČB, s.r.o.","České Budějovice","chybi_presna_shoda","","","",""
"600008266_79-41-K/41","600008266","79-41-K/41","","GY4","EDUCAnet - SŠ a ZŠ ČB, s.r.o.","České Budějovice","chybi_presna_shoda","","","",""
"600008274_37-41-M/01_zamereni_na_logistiku_a_obsluzne_systemy","600008274","37-41-M/01","zaměření na logistiku a obslužné systémy","SOS","SOŠ a SOU, Jindřichův Hradec, Jáchymova 478","Jindřichův Hradec","chybi_presna_shoda","","","",""
"600008274_64-41-L/51","600008274","64-41-L/51","","NAS","SOŠ a SOU, Jindřichův Hradec, Jáchymova 478","Jindřichův Hradec","chybi_presna_shoda","","","",""
"600008363_16-01-M/01_Vodohospodar","600008363","16-01-M/01","Vodohospodář","SOS","Střední škola rybářská a vodohospodářská","Třeboň","chybi_presna_shoda","","","",""
"600008363_41-43-L/51_Rybarstvi","600008363","41-43-L/51","Rybářství","NAS","Střední škola rybářská a vodohospodářská","Třeboň","chybi_presna_shoda","","","",""
"600008371_63-41-M/02_obchodni_akademie","600008371","63-41-M/02","obchodní akademie","SOS","OA, SOŠ a SOU","Třeboň","chybi_presna_shoda","","","",""
"600008371_64-41-L/51_Podnikani","600008371","64-41-L/51","Podnikání","NAS","OA, SOŠ a SOU","Třeboň","chybi_presna_shoda","","","",""
"600008461_64-41-L/51","600008461","64-41-L/51","","NAS","VOŠ a Střední škola hotel. SČMSD, s.r.o.","Pelhřimov","chybi_presna_shoda","","","",""
"600008487_23-45-L/01_Obrabec_kovu","600008487","23-45-L/01","Obráběč kovů","SOU","SPŠ a SOU","Pelhřimov","chybi_presna_shoda","","","",""
"600008487_26-41-L/01_Elektrikar","600008487","26-41-L/01","Elektrikář","SOU","SPŠ a SOU","Pelhřimov","chybi_presna_shoda","","","",""
"600008487_33-41-L/01_Truhlar","600008487","33-41-L/01","Truhlář","SOU","SPŠ a SOU","Pelhřimov","chybi_presna_shoda","","","",""
"600008487_64-41-L/51","600008487","64-41-L/51","","NAS","SPŠ a SOU","Pelhřimov","chybi_presna_shoda","","","",""
"600008509_18-20-M/01_Programovani_pocitacove_site_webove_stranky","600008509","18-20-M/01","Programování, počítačové sítě, webové stránky","SOS","SŠ inf. a CR SČMSD Humpolec, s.r.o.","Humpolec","chybi_presna_shoda","","","",""
"600008509_66-41-L/01_Specialista_na_cestovni_ruch","600008509","66-41-L/01","Specialista na cestovní ruch","SOU","SŠ inf. a CR SČMSD Humpolec, s.r.o.","Humpolec","chybi_presna_shoda","","","",""
"600008533_79-41-K/41_skola_branou_do_zivota","600008533","79-41-K/41","Škola bránou do života","GY4","Gymnázium","Milevsko","chybi_presna_shoda","","","",""
"600008533_79-41-K/61_Skola_branou_do_zivota","600008533","79-41-K/61","Škola bránou do života","GY6","Gymnázium","Milevsko","chybi_presna_shoda","","","",""
"600008541_79-41-K/41_SVP_pro_ctyrlete_gymnazium_a_vyssi_stupen_osmileteho_gymnazia","600008541","79-41-K/41","ŠVP pro čtyřleté gymnázium a vyšší stupeň osmiletého gymnázia","GY4","Gymnázium","Písek","chybi_presna_shoda","","","",""
"600008541_79-41-K/61_SVP_pro_sestilete_gymnazium","600008541","79-41-K/61","ŠVP pro šestileté gymnázium","GY6","Gymnázium","Písek","chybi_presna_shoda","","","",""
"600008541_79-41-K/81_SVP_pro_nizsi_stupen_osmileteho_gymnazia","600008541","79-41-K/81","ŠVP pro nižší stupeň osmiletého gymnázia","GY8","Gymnázium","Písek","chybi_presna_shoda","","","",""
"600008592_33-42-L/51_Drevarska_vyroba","600008592","33-42-L/51","Dřevařská výroba","NAS","SOŠ a SOU, Písek, Komenského 86","Písek","chybi_presna_shoda","","","",""
"600008592_36-44-L/51","600008592","36-44-L/51","","NAS","SOŠ a SOU, Písek, Komenského 86","Písek","chybi_presna_shoda","","","",""
"600008592_64-41-L/51","600008592","64-41-L/51","","NAS","SOŠ a SOU, Písek, Komenského 86","Písek","chybi_presna_shoda","","","",""
"600008649_78-42-M/01_CONSTATIA_SAPIENTIA_PIETAS_VIRTUS","600008649","78-42-M/01","CONSTATIA - SAPIENTIA - PIETAS - VIRTUS","LYC","Gymnázium, Prachatice, Zlatá stezka 137","Prachatice","chybi_presna_shoda","","","",""
"600008649_79-41-K/81_CONSTATIA_SAPIENTIA_PIETAS_VIRTUS","600008649","79-41-K/81","CONSTATIA - SAPIENTIA - PIETAS - VIRTUS","GY8","Gymnázium, Prachatice, Zlatá stezka 137","Prachatice","chybi_presna_shoda","","","",""
"600008681_64-41-L/51","600008681","64-41-L/51","","NAS","Střední škola a Základní škola","Vimperk","chybi_presna_shoda","","","",""
"600008703_18-20-M/01_Moderni_informacni_technologie","600008703","18-20-M/01","Moderní informační technologie","SOS","Střední odborná škola","Blatná","chybi_presna_shoda","","","",""
"600008703_26-41-M/01_Pocitace_a_robotika","600008703","26-41-M/01","Počítače a robotika","SOS","Střední odborná škola","Blatná","chybi_presna_shoda","","","",""
"600008703_63-41-M/02_Digitalni_marketing_a_reklama","600008703","63-41-M/02","Digitální marketing a reklama","SOS","Střední odborná škola","Blatná","chybi_presna_shoda","","","",""
"600008754_64-41-L/51","600008754","64-41-L/51","","NAS","Střední odborné učiliště","Blatná","chybi_presna_shoda","","","",""
"600008797_33-42-L/51","600008797","33-42-L/51","","NAS","SPŠ strojní a stavební","Tábor","chybi_presna_shoda","","","",""
"600008819_79-41-K/41","600008819","79-41-K/41","","GY4","Gymnázium","Soběslav","chybi_presna_shoda","","","",""
"600008819_79-41-K/61","600008819","79-41-K/61","","GY6","Gymnázium","Soběslav","chybi_presna_shoda","","","",""
"600008886_26-41-L/01_26_51_H_02_Elektrikar_silnoproud","600008886","26-41-L/01","26-51-H/02 Elektrikář silnoproud","SOU","Střední škola spojů a informatiky","Tábor","chybi_presna_shoda","","","",""
"600008886_26-45-M/01_Aplikovana_elektronika_a_informatika","600008886","26-45-M/01","Aplikovaná elektronika a informatika","SOS","Střední škola spojů a informatiky","Tábor","chybi_presna_shoda","","","",""
"600008924_64-41-L/51","600008924","64-41-L/51","","NAS","Soukromá SOŠ a Gymnázium BEAN, s.r.o.","Staňkov","chybi_presna_shoda","","","",""
"600008941_26-41-L/01_Automatizace_a_elektronicke_systemy","600008941","26-41-L/01","Automatizace a elektronické systémy","SOU","Střední odborné učiliště","Domažlice","chybi_presna_shoda","","","",""
"600009084_26-41-M/01","600009084","26-41-M/01","","SOS","Střední průmyslová škola Ostrov","Ostrov","kolize_katalogu","","","",""
"600009106_65-41-L/51_Gastronomie_a_hotelnictvi_nastavba","600009106","65-41-L/51","(Gastronomie a hotelnictví nástavba)","NAS","Střední škola stravování a služeb K.Vary","Karlovy Vary","chybi_presna_shoda","","","",""
"600009122_75-31-M/01","600009122","75-31-M/01","","SOS","Střední pedagog. škola, gymnázium a VOŠ","Karlovy Vary","chybi_presna_shoda","","","",""
"600009122_75-41-M/01","600009122","75-41-M/01","","SOS","Střední pedagog. škola, gymnázium a VOŠ","Karlovy Vary","chybi_presna_shoda","","","",""
"600009122_78-42-M/03","600009122","78-42-M/03","","LYC","Střední pedagog. škola, gymnázium a VOŠ","Karlovy Vary","chybi_presna_shoda","","","",""
"600009122_79-41-K/41","600009122","79-41-K/41","","GY4","Střední pedagog. škola, gymnázium a VOŠ","Karlovy Vary","chybi_presna_shoda","","","",""
"600009203_16-01-M/01","600009203","16-01-M/01","","SOS","SUPŠ keramická a sklářská K. Vary","Karlovy Vary","chybi_presna_shoda","","","",""
"600009203_28-44-M/01","600009203","28-44-M/01","","SOS","SUPŠ keramická a sklářská K. Vary","Karlovy Vary","chybi_presna_shoda","","","",""
"600009335_23-41-M/01_Strojirenstvi","600009335","23-41-M/01","Strojírenství","SOS","Střední průmyslová škola","Klatovy","chybi_presna_shoda","","","",""
"600009335_26-41-M/01_Elektrotechnika_Automatizacni_technika","600009335","26-41-M/01","Elektrotechnika-Automatizační technika","SOS","Střední průmyslová škola","Klatovy","chybi_presna_shoda","","","",""
"600009335_63-41-M/01_Informatika_a_reklama","600009335","63-41-M/01","Informatika a reklama","SOS","Střední průmyslová škola","Klatovy","chybi_presna_shoda","","","",""
"600009386_53-41-M/03","600009386","53-41-M/03","","SOS","VOŠ,OA,Střed.zdrav.škola a JŠ s práv.SJZ","Klatovy","chybi_presna_shoda","","","",""
"600009386_63-41-M/02_Jazykove_nebo_Sportovni","600009386","63-41-M/02","Jazykové nebo Sportovní","SOS","VOŠ,OA,Střed.zdrav.škola a JŠ s práv.SJZ","Klatovy","chybi_presna_shoda","","","",""
"600009386_69-41-L/01","600009386","69-41-L/01","","SOU","VOŠ,OA,Střed.zdrav.škola a JŠ s práv.SJZ","Klatovy","chybi_presna_shoda","","","",""
"600009386_69-41-L/02","600009386","69-41-L/02","","SOU","VOŠ,OA,Střed.zdrav.škola a JŠ s práv.SJZ","Klatovy","chybi_presna_shoda","","","",""
"600009386_78-42-M/08_Humanitni_s_rozsirenou_vyukou_jazyku_zamerenych_na_cestovni_ruch_nebo_Zdravotnictvi_a_socialni_sluzby","600009386","78-42-M/08","Humanitní s rozšířenou výukou jazyků zaměřených na cestovní ruch nebo Zdravotnictví a sociální služby","LYC","VOŠ,OA,Střed.zdrav.škola a JŠ s práv.SJZ","Klatovy","chybi_presna_shoda","","","",""
"600009408_18-20-M/01_Vyvoj_aplikaci_a_her","600009408","18-20-M/01","Vývoj aplikací a her","SOS","Střední škola","Horažďovice","chybi_presna_shoda","","","",""
"600009408_63-41-M/01_Marketingove_a_reklamni_strategie","600009408","63-41-M/01","Marketingové a reklamní strategie","SOS","Střední škola","Horažďovice","chybi_presna_shoda","","","",""
"600009408_64-41-L/51_Podnikani","600009408","64-41-L/51","Podnikání","NAS","Střední škola","Horažďovice","chybi_presna_shoda","","","",""
"600009416_39-41-L/01","600009416","39-41-L/01","","SOU","Střední odborná škola a SOU","Sušice","chybi_presna_shoda","","","",""
"600009416_64-41-L/51","600009416","64-41-L/51","","NAS","Střední odborná škola a SOU","Sušice","chybi_presna_shoda","","","",""
"600009424_41-41-M/01","600009424","41-41-M/01","","SOS","Střední škola zemědělská a potravinářská","Klatovy","chybi_presna_shoda","","","",""
"600009424_64-41-L/51","600009424","64-41-L/51","","NAS","Střední škola zemědělská a potravinářská","Klatovy","chybi_presna_shoda","","","",""
"600009424_65-41-L/01","600009424","65-41-L/01","","SOU","Střední škola zemědělská a potravinářská","Klatovy","chybi_presna_shoda","","","",""
"600009424_68-43-M/01","600009424","68-43-M/01","","SOS","Střední škola zemědělská a potravinářská","Klatovy","chybi_presna_shoda","","","",""
"600009459_79-42-K/41_Sportovni_strelba","600009459","79-42-K/41","Sportovní střelba","GY4","Sportovní gymnázium Plzeň","Plzeň","chybi_presna_shoda","","","",""
"600009459_79-42-K/41_Volejbal_divky","600009459","79-42-K/41","Volejbal - dívky","GY4","Sportovní gymnázium Plzeň","Plzeň","chybi_presna_shoda","","","",""
"600009467_18-20-M/01_Informacni_technologie_se_specializaci_na_datovou_analytiku_nebo_grafiku_na_PC_nebo_programovani_a_vyvoj_SW_nebo_na_pocitacove_site_a_kybernetickou_bezpecnost_IT_technicke","600009467","18-20-M/01","Informační technologie se specializací na datovou analytiku nebo grafiku na PC nebo programování a vývoj SW nebo na počítačové sítě a kybernetickou bezpečnost (IT technické) ","SOS","SŠ informatiky a finančních služeb","Plzeň","chybi_presna_shoda","","","",""
"600009467_18-20-M/01_Informacni_technologie_se_specializaci_na_ekonomicke_a_podnikatelske_kompetence_a_zpracovani_a_vizualizaci_dat_IT_ekonomicke_a_zpracovani_dat","600009467","18-20-M/01","	Informační technologie se specializací na ekonomické a podnikatelské kompetence a zpracování a vizualizaci dat (IT ekonomické a zpracování dat) ","SOS","SŠ informatiky a finančních služeb","Plzeň","chybi_presna_shoda","","","",""
"600009467_78-42-M/01_Technicke_lyceum","600009467","78-42-M/01","Technické lyceum ","LYC","SŠ informatiky a finančních služeb","Plzeň","chybi_presna_shoda","","","",""
"600009491_18-20-M/01_Datova_analyza_vyvoj_aplikaci_sprava_systemu","600009491","18-20-M/01","Datová analýza, vývoj aplikací, správa systémů","SOS","VOŠ a SPŠ elektrotechnická","Plzeň","chybi_presna_shoda","","","",""
"600009564_68-42-M/01_Bezpecnostne_pravni_cinnost","600009564","68-42-M/01","Bezpečnostně právní činnost","SOS","Bezp.práv.akad.Plzeň,s.r.o,střední škola","Plzeň","chybi_presna_shoda","","","",""
"600009564_68-43-M/01_Verejnospravni_cinnost","600009564","68-43-M/01","Veřejnosprávní činnost","SOS","Bezp.práv.akad.Plzeň,s.r.o,střední škola","Plzeň","chybi_presna_shoda","","","",""
"600009661_63-41-M/02","600009661","63-41-M/02","","SOS","PLZEŇSKÁ OBCHODNÍ AKADEMIE s.r.o.","Plzeň","kolize_katalogu","","","",""
"600009696_64-41-L/51","600009696","64-41-L/51","","NAS","Akademie hotelnictví a cest. ruchu - SŠ, s.r.o.","Plzeň","chybi_presna_shoda","","","",""
"600009700_65-41-L/51","600009700","65-41-L/51","","NAS","Hotelová škola","Plzeň","chybi_presna_shoda","","","",""
"600009718_33-42-L/51","600009718","33-42-L/51","","NAS","Střední odborné učiliště stavební","Plzeň","chybi_presna_shoda","","","",""
"600009718_36-44-L/51","600009718","36-44-L/51","","NAS","Střední odborné učiliště stavební","Plzeň","chybi_presna_shoda","","","",""
"600009831_75-31-M/01","600009831","75-31-M/01","","SOS","Gymnázium a Střední odborná škola","Rokycany","chybi_presna_shoda","","","",""
"600009831_78-42-M/02","600009831","78-42-M/02","","LYC","Gymnázium a Střední odborná škola","Rokycany","chybi_presna_shoda","","","",""
"600009831_79-41-K/41_Inspirace_a_vzdelani_v_souvislostech","600009831","79-41-K/41","Inspirace a vzdělání v souvislostech","GY4","Gymnázium a Střední odborná škola","Rokycany","chybi_presna_shoda","","","",""
"600009858_23-43-L/51_Provozni_technika","600009858","23-43-L/51","Provozní technika","NAS","Střední škola","Rokycany","chybi_presna_shoda","","","",""
"600009858_23-45-L/01_Obrabec_kovu","600009858","23-45-L/01","Obráběč kovů","SOU","Střední škola","Rokycany","chybi_presna_shoda","","","",""
"600009858_23-45-L/51_Mechanik_serizovac","600009858","23-45-L/51","Mechanik seřizovač","NAS","Střední škola","Rokycany","chybi_presna_shoda","","","",""
"600009858_64-41-L/51_Podnikani","600009858","64-41-L/51","Podnikání","NAS","Střední škola","Rokycany","chybi_presna_shoda","","","",""
"600009858_65-41-L/01_Gastronomie","600009858","65-41-L/01","Gastronomie","SOU","Střední škola","Rokycany","chybi_presna_shoda","","","",""
"600009858_66-41-L/01_Obchodnik","600009858","66-41-L/01","Obchodník","SOU","Střední škola","Rokycany","chybi_presna_shoda","","","",""
"600009947_79-41-K/41_Skola_pro_21_stoleti","600009947","79-41-K/41","Škola pro 21. století","GY4","Gymnázium","Stříbro","chybi_presna_shoda","","","",""
"600009947_79-41-K/81_Skola_pro_21_stoleti","600009947","79-41-K/81","Škola pro 21. století","GY8","Gymnázium","Stříbro","chybi_presna_shoda","","","",""
"600009963_64-41-L/51","600009963","64-41-L/51","","NAS","Střední škola","Bor","chybi_presna_shoda","","","",""
"600009963_65-41-L/01_kuchar_cisnik","600009963","65-41-L/01","kuchař - číšník ","SOU","Střední škola","Bor","chybi_presna_shoda","","","",""
"600009971_64-41-L/51","600009971","64-41-L/51","","NAS","Střední škola živnostenská a ZŠ, Planá","Planá","chybi_presna_shoda","","","",""
"600009998_79-41-K/41","600009998","79-41-K/41","","GY4","Gymnázium, příspěvková organizace","Česká Lípa","chybi_presna_shoda","","","",""
"600009998_79-41-K/81","600009998","79-41-K/81","","GY8","Gymnázium, příspěvková organizace","Česká Lípa","chybi_presna_shoda","","","",""
"600010104_64-41-L/51","600010104","64-41-L/51","","NAS","SZdrŠ a SOŠ, příspěvková organizace","Česká Lípa","chybi_presna_shoda","","","",""
"600010112_65-42-M/01_HOTELNICTVI_a_CESTOVNI_RUCH","600010112","65-42-M/01","HOTELNICTVÍ a CESTOVNÍ RUCH","SOS","Euroškola Česká Lípa SOŠ s.r.o.","Česká Lípa","chybi_presna_shoda","","","",""
"600010198_79-41-K/41_79_41_K_41_Humanitni","600010198","79-41-K/41","79-41-K/41 Humanitní","GY4","Gymnázium","Děčín","chybi_presna_shoda","","","",""
"600010198_79-41-K/41_79_41_K_41_Vseobecne","600010198","79-41-K/41","79-41-K/41 Všeobecné","GY4","Gymnázium","Děčín","chybi_presna_shoda","","","",""
"600010210_18-20-M/01","600010210","18-20-M/01","","SOS","VOŠ, SPŠ a SOŠ","Varnsdorf","chybi_presna_shoda","","","",""
"600010210_65-42-M/01","600010210","65-42-M/01","","SOS","VOŠ, SPŠ a SOŠ","Varnsdorf","chybi_presna_shoda","","","",""
"600010210_68-43-M/01","600010210","68-43-M/01","","SOS","VOŠ, SPŠ a SOŠ","Varnsdorf","chybi_presna_shoda","","","",""
"600010368_23-45-L/01_Obrabec_kovu","600010368","23-45-L/01","Obráběč kovů","SOU","SŠ technická, gastronom. a automobilní","Chomutov","chybi_presna_shoda","","","",""
"600010368_39-41-L/01_Mechanik_opravar_motorovych_vozidel","600010368","39-41-L/01","Mechanik opravář motorových vozidel","SOU","SŠ technická, gastronom. a automobilní","Chomutov","chybi_presna_shoda","","","",""
"600010368_64-41-L/51","600010368","64-41-L/51","","NAS","SŠ technická, gastronom. a automobilní","Chomutov","chybi_presna_shoda","","","",""
"600010481_64-41-L/51","600010481","64-41-L/51","","NAS","SŠ řem.a služ.,příspěvková organizace","Jablonec nad Nisou","chybi_presna_shoda","","","",""
"600010490_23-41-M/01_se_zamerenim_na_3D_technologie","600010490","23-41-M/01","se zaměřením na 3D technologie","SOS","SPŠ technická, příspěvková organizace","Jablonec nad Nisou","chybi_presna_shoda","","","",""
"600010490_23-45-L/01_CNC_stroje_doplnujici_obor_Obrabec_kovu","600010490","23-45-L/01","CNC stroje (doplňující obor Obráběč kovů)","SOU","SPŠ technická, příspěvková organizace","Jablonec nad Nisou","chybi_presna_shoda","","","",""
"600010490_26-41-L/01_robotika_doplnujici_obor_Elektrikar","600010490","26-41-L/01","robotika (doplňující obor Elektrikář)","SOU","SPŠ technická, příspěvková organizace","Jablonec nad Nisou","chybi_presna_shoda","","","",""
"600010520_63-41-M/02","600010520","63-41-M/02","","SOS","SOŠ obchodní s.r.o.","Liberec","kolize_katalogu","","","",""
"600010554_79-41-K/41","600010554","79-41-K/41","","GY4","Gymn.F.X.Šaldy, příspěvková organizace","Liberec","chybi_presna_shoda","","","",""
"600010554_79-41-K/81","600010554","79-41-K/81","","GY8","Gymn.F.X.Šaldy, příspěvková organizace","Liberec","chybi_presna_shoda","","","",""
"600010554_79-43-K/61","600010554","79-43-K/61","","GY6","Gymn.F.X.Šaldy, příspěvková organizace","Liberec","chybi_presna_shoda","","","",""
"600010601_33-42-L/51","600010601","33-42-L/51","","NAS","Střední škola Kateřinky - Liberec, s.r.o","Liberec","chybi_presna_shoda","","","",""
"600010601_66-42-L/51","600010601","66-42-L/51","","NAS","Střední škola Kateřinky - Liberec, s.r.o","Liberec","chybi_presna_shoda","","","",""
"600010678_64-41-L/51","600010678","64-41-L/51","","NAS","SŠ hospod.a les.,příspěvková organizace","Frýdlant","chybi_presna_shoda","","","",""
"600010783_63-41-M/01_management_sportu","600010783","63-41-M/01","Management sportu","SOS","Soukromá SOŠ (1. KŠPA), s.r.o.","Litoměřice","kolize_katalogu","","","",""
"600010864_64-41-L/51","600010864","64-41-L/51","","NAS","Soukromé SOU INDUSTRIA spol. s r.o.","Litoměřice","chybi_presna_shoda","","","",""
"600010902_53-41-M/04","600010902","53-41-M/04","","SOS","Střední škola Pohoda s.r.o.","Litoměřice","chybi_presna_shoda","","","",""
"600010902_69-41-L/01","600010902","69-41-L/01","","SOU","Střední škola Pohoda s.r.o.","Litoměřice","chybi_presna_shoda","","","",""
"600010929_79-41-K/41_vseobecne","600010929","79-41-K/41","všeobecné","GY4","Gymnázium Václava Hlavatého","Louny","chybi_presna_shoda","","","",""
"600010929_79-41-K/81_vseobecne","600010929","79-41-K/81","všeobecné","GY8","Gymnázium Václava Hlavatého","Louny","chybi_presna_shoda","","","",""
"600010996_63-41-M/01","600010996","63-41-M/01","","SOS","SOU a SOŠ SČMSD, Žatec, s.r.o.","Žatec","chybi_presna_shoda","","","",""
"600010996_64-41-L/51","600010996","64-41-L/51","","NAS","SOU a SOŠ SČMSD, Žatec, s.r.o.","Žatec","chybi_presna_shoda","","","",""
"600010996_78-42-M/06","600010996","78-42-M/06","","LYC","SOU a SOŠ SČMSD, Žatec, s.r.o.","Žatec","chybi_presna_shoda","","","",""
"600011003_26-41-M/01","600011003","26-41-M/01","","SOS","Gymnázium a Střední odborná škola","Podbořany","chybi_presna_shoda","","","",""
"600011003_63-41-M/01","600011003","63-41-M/01","","SOS","Gymnázium a Střední odborná škola","Podbořany","chybi_presna_shoda","","","",""
"600011003_64-41-L/51","600011003","64-41-L/51","","NAS","Gymnázium a Střední odborná škola","Podbořany","chybi_presna_shoda","","","",""
"600011003_79-41-K/81","600011003","79-41-K/81","","GY8","Gymnázium a Střední odborná škola","Podbořany","chybi_presna_shoda","","","",""
"600011020_37-41-M/01","600011020","37-41-M/01","","SOS","Soukromá obchodní akademie, spol. s r.o.","Žatec","chybi_presna_shoda","","","",""
"600011038_18-20-M/01","600011038","18-20-M/01","","SOS","SPŠ elektrotech. a zař. pro DVPP, s.r.o.","Žatec","kolize_katalogu","","","",""
"600011038_26-41-M/01","600011038","26-41-M/01","","SOS","SPŠ elektrotech. a zař. pro DVPP, s.r.o.","Žatec","chybi_presna_shoda","","","",""
"600011119_26-41-L/01_Mechanik_elektrotechnik_2v1","600011119","26-41-L/01","Mechanik elektrotechnik 2v1","SOU","Střední škola EDUCHEM, a.s.","Meziboří","chybi_presna_shoda","","","",""
